院校代码,院校名称,批次,招生备注,科类,专业组代码,专业序号,专业名称,专业备注,语种要求,选科要求,计划招数,学制,学费,2024_最低分,2024_最低位次,2023_最低分,2023_最低位次,2022_最低分,2022_最低位次,2021_最低分,2021_最低位次
11540,广东金融学院,本科批,本科,历史,215,30,应用心理学,(校本部),,不限,32.0,4.0,5710.0,502.0,37741.0,516.0,30521.0,518.0,28808.0,540.0,23975.0
11540,广东金融学院,本科批,本科,历史,215,31,创业管理,(校本部),,不限,55.0,4.0,5050.0,502.0,37741.0,502.0,38755.0,502.0,39966.0,0.0,0.0
11540,广东金融学院,本科批,本科,历史,215,33,劳动与社会保障,(校本部),,不限,165.0,4.0,5050.0,502.0,37741.0,0.0,0.0,502.0,39966.0,529.0,30347.0
11540,广东金融学院,本科批,本科,历史,216,201,金融学,(国际班，与澳大利亚蒙纳士大学、英国贝尔法斯特女王大学等“2+2”联合培养项目，在国内学习期间除学费外须另缴纳培训费33800元/学年，具体培养模式和学习费用请查看学校网站；专业课均使用英语教材双语授课，请非英语语种的考生慎重报考)(校本部),,不限,35.0,4.0,,527.0,24224.0,524.0,26439.0,528.0,22823.0,545.0,20888.0
11540,广东金融学院,本科批,本科,历史,216,202,会计学,(国际班，与澳大利亚蒙纳士大学、英国贝尔法斯特女王大学等“2+2”联合培养项目，在国内学习期间除学费外须另缴纳培训费33800元/学年，具体培养模式和学习费用请查看学校网站；专业课均使用英语教材双语授课，请非英语语种的考生慎重报考)(校本部),,不限,50.0,4.0,,527.0,24224.0,531.0,23185.0,529.0,22293.0,546.0,20534.0
11540,广东金融学院,本科批,本科,历史,216,203,金融学,(中澳班，与澳大利亚西澳大学“2+2”联合培养项目，在国内学习期间除学费外须另缴纳培训费33800元/学年，以及一次性缴纳26600元项目管理服务费，具体培养模式和学习费用请查看学校网站；专业课均使用英语教材双语授课，请非英语语种的考生慎重报考)(校本部),,不限,8.0,4.0,,527.0,24224.0,524.0,26439.0,528.0,22823.0,545.0,20888.0
11540,广东金融学院,本科批,本科,历史,216,204,会计学,(中澳班，与澳大利亚西澳大学“2+2”联合培养项目，在国内学习期间除学费外须另缴纳培训费33800元/学年，以及一次性缴纳26600元项目管理服务费，具体培养模式和学习费用请查看学校网站；专业课均使用英语教材双语授课，请非英语语种的考生慎重报考)(校本部),,不限,10.0,4.0,,527.0,24224.0,531.0,23185.0,529.0,22293.0,546.0,20534.0
11540,广东金融学院,本科批,本科,历史,216,205,金融学,(国际班，与澳大利亚新南威尔士大学、西澳大学等“3+X”联合培养项目，在国内学习期间除学费外须另缴纳培训费33800元/学年(如选择升读西澳大学须另行一次性缴纳26600元项目管理服务费)，具体培养模式和学习费用请查看学校网站；专业课均使用英语教材双语授课，请非英语语种的考生慎重报考)(校本部),,不限,24.0,4.0,,527.0,24224.0,524.0,26439.0,528.0,22823.0,545.0,20888.0
11540,广东金融学院,本科批,本科,历史,216,206,会计学,(国际班，与澳大利亚新南威尔士大学、西澳大学等“3+X”联合培养项目，在国内学习期间除学费外须另缴纳培训费33800元/学年(如选择升读西澳大学须另行一次性缴纳26600元项目管理服务费)，具体培养模式和学习费用请查看学校网站；专业课均使用英语教材双语授课，请非英语语种的考生慎重报考)(校本部),,不限,65.0,4.0,,527.0,24224.0,531.0,23185.0,529.0,22293.0,546.0,20534.0
11540,广东金融学院,本科批,本科,历史,231,301,金融学,(第一、二学年清远校区，第三、四学年校本部)(地方专项计划),,不限,10.0,4.0,5050.0,527.0,24224.0,524.0,26439.0,528.0,22823.0,545.0,20888.0
11540,广东金融学院,本科批,本科,历史,231,302,会计学,(第一、二学年肇庆校区，第三、四学年校本部)(地方专项计划),,不限,10.0,4.0,5050.0,527.0,24224.0,531.0,23185.0,529.0,22293.0,546.0,20534.0
11545,电子科技大学中山学院,本科批,本科,历史,205,30,金融学,(校本部),,不限,70.0,4.0,32000.0,475.0,56386.0,473.0,59582.0,478.0,60325.0,482.0,64753.0
11545,电子科技大学中山学院,本科批,本科,历史,205,31,国际经济与贸易,(校本部),,不限,70.0,4.0,32000.0,475.0,56386.0,471.0,61201.0,476.0,62145.0,481.0,65410.0
11545,电子科技大学中山学院,本科批,本科,历史,205,32,电子商务,(校本部),,不限,40.0,4.0,32000.0,475.0,56386.0,471.0,61201.0,476.0,62145.0,480.0,66254.0
11545,电子科技大学中山学院,本科批,本科,历史,205,33,财务管理,(校本部),,不限,95.0,4.0,32000.0,475.0,56386.0,474.0,58722.0,476.0,62145.0,481.0,65565.0
11545,电子科技大学中山学院,本科批,本科,历史,205,34,人力资源管理,(校本部),,不限,33.0,4.0,32000.0,475.0,56386.0,473.0,59582.0,476.0,62145.0,482.0,65096.0
11545,电子科技大学中山学院,本科批,本科,历史,205,35,工商管理,(校本部),,不限,25.0,4.0,32000.0,475.0,56386.0,471.0,61201.0,476.0,62145.0,480.0,66248.0
11545,电子科技大学中山学院,本科批,本科,历史,205,36,物流管理,(校本部),,不限,28.0,4.0,32000.0,475.0,56386.0,471.0,61201.0,476.0,62145.0,480.0,66257.0
11545,电子科技大学中山学院,本科批,本科,历史,209,37,法学,(校本部),,不限,100.0,4.0,32000.0,475.0,56386.0,483.0,51817.0,483.0,55808.0,487.0,60735.0
11545,电子科技大学中山学院,本科批,本科,历史,209,38,新闻学,(校本部),,不限,100.0,4.0,32000.0,475.0,56386.0,476.0,57113.0,482.0,56702.0,484.0,62800.0
11545,电子科技大学中山学院,本科批,本科,历史,209,39,行政管理,(校本部),,不限,60.0,4.0,32000.0,475.0,56386.0,473.0,59582.0,476.0,62145.0,480.0,66138.0
11545,电子科技大学中山学院,本科批,本科,历史,209,40,旅游管理,(校本部),,不限,55.0,4.0,32000.0,475.0,56386.0,471.0,61201.0,0.0,0.0,0.0,0.0
11545,电子科技大学中山学院,本科批,本科,历史,209,41,商务英语,(校本部),,不限,65.0,4.0,32000.0,475.0,56386.0,471.0,61201.0,476.0,62145.0,481.0,65953.0
11545,电子科技大学中山学院,本科批,本科,历史,209,42,英语,(校本部),,不限,100.0,4.0,32000.0,475.0,56386.0,473.0,59582.0,480.0,58533.0,483.0,64320.0
11545,电子科技大学中山学院,本科批,本科,历史,209,43,日语,(校本部),,不限,50.0,4.0,32000.0,475.0,56386.0,471.0,61201.0,477.0,61227.0,481.0,65205.0
11546,广西科技师范学院,本科批,本科,历史,210,4,英语,(师范)(来宾校区),(语种要求：英语),不限,2.0,4.0,4200.0,495.0,41909.0,0.0,0.0,499.0,42247.0,506.0,45877.0
11546,广西科技师范学院,本科批,本科,历史,211,1,学前教育,(师范)(来宾校区),,不限,2.0,4.0,4200.0,495.0,41909.0,499.0,40723.0,499.0,42247.0,504.0,46888.0
11546,广西科技师范学院,本科批,本科,历史,211,2,小学教育,(师范)(来宾校区),,不限,2.0,4.0,4200.0,495.0,41909.0,503.0,38143.0,499.0,42247.0,505.0,46647.0
11546,广西科技师范学院,本科批,本科,历史,211,3,汉语言文学,(师范)(来宾校区),,不限,3.0,4.0,4200.0,495.0,41909.0,506.0,36336.0,505.0,37760.0,506.0,45720.0
11546,广西科技师范学院,本科批,本科,历史,211,5,网络与新媒体,(来宾校区),,不限,2.0,4.0,4200.0,495.0,41909.0,501.0,39411.0,0.0,0.0,0.0,0.0
11546,广西科技师范学院,本科批,本科,历史,211,6,物流管理,(柳州校区),,不限,2.0,4.0,4600.0,495.0,41909.0,498.0,41391.0,499.0,42247.0,0.0,0.0
11548,广西财经学院,本科批,本科,历史,205,1,国际经济与贸易,(第一学年武鸣校区，第二至四学年明秀或相思湖校区),,不限,2.0,4.0,4600.0,504.0,36453.0,512.0,32868.0,509.0,34790.0,522.0,34599.0
11548,广西财经学院,本科批,本科,历史,205,2,金融学,(第一学年武鸣校区，第二至四学年明秀或相思湖校区),,不限,2.0,4.0,4600.0,504.0,36453.0,509.0,34583.0,511.0,33399.0,0.0,0.0
11549,南宁学院,本科批,本科,历史,208,1,经济与金融,(主校区),,不限,3.0,4.0,20500.0,488.0,47114.0,485.0,50293.0,0.0,0.0,0.0,0.0
11549,南宁学院,本科批,本科,历史,208,2,会计学,(主校区),,不限,3.0,4.0,20500.0,488.0,47114.0,489.0,47487.0,494.0,46236.0,497.0,52674.0
11549,南宁学院,本科批,本科,历史,208,3,学前教育,(主校区),,不限,2.0,4.0,20500.0,488.0,47114.0,485.0,50293.0,0.0,0.0,0.0,0.0
11551,重庆科技大学,本科批,本科,历史,204,1,国际经济与贸易,(校本部),,不限,3.0,4.0,5625.0,516.0,29487.0,507.0,35754.0,513.0,32044.0,526.0,32083.0
11560,西安财经大学,本科批,本科,历史,204,1,财政学,(长安校区),,不限,4.0,4.0,5000.0,529.0,23348.0,527.0,24992.0,526.0,23934.0,543.0,22291.0
11560,西安财经大学,本科批,本科,历史,204,2,保险学,(长安校区),,不限,2.0,4.0,5350.0,529.0,23348.0,520.0,28387.0,525.0,24537.0,540.0,23700.0
11560,西安财经大学,本科批,本科,历史,204,3,商务英语,(雁塔校区),,不限,2.0,4.0,5000.0,529.0,23348.0,521.0,27925.0,526.0,23934.0,540.0,24010.0
11562,兰州文理学院,本科批,本科,历史,203,1,汉语言文学,(师范)(校本部),,不限,2.0,4.0,,,,,,,,,
11600,湖北经济学院,本科批,本科,历史,206,3,经济学,(校本部),,不限,1.0,4.0,5200.0,521.0,26850.0,0.0,0.0,522.0,26335.0,0.0,0.0
11600,湖北经济学院,本科批,本科,历史,206,4,国际经济与贸易,(校本部),,不限,1.0,4.0,4000.0,521.0,26850.0,518.0,29425.0,522.0,26335.0,539.0,24301.0
11600,湖北经济学院,本科批,本科,历史,206,5,金融学,(校本部),,不限,1.0,4.0,5200.0,521.0,26850.0,532.0,22728.0,519.0,28172.0,0.0,0.0
11600,湖北经济学院,本科批,本科,历史,206,6,税收学,(校本部),,不限,1.0,4.0,4000.0,521.0,26850.0,519.0,28917.0,522.0,26335.0,0.0,0.0
11600,湖北经济学院,本科批,本科,历史,206,7,会计学,(校本部),,不限,1.0,4.0,5200.0,521.0,26850.0,525.0,25967.0,520.0,27551.0,541.0,23073.0
11600,湖北经济学院,本科批,本科,历史,206,8,法学,(校本部),,不限,1.0,4.0,5200.0,521.0,26850.0,521.0,27925.0,0.0,0.0,0.0,0.0
11600,湖北经济学院,本科批,本科,历史,206,9,电子商务,(校本部),,不限,1.0,4.0,5200.0,521.0,26850.0,520.0,28387.0,0.0,0.0,0.0,0.0
11600,湖北经济学院,本科批,本科,历史,207,10,资源与环境经济学,(与美国弗罗斯特堡州立大学中外合作办学项目，具体培养模式和学习费用请查看学校网站)(校本部)(中外合作办学),,不限,2.0,4.0,58000.0,,,,,,,,
11600,湖北经济学院,特殊类型招生批,特殊类型招生,历史,703,1,休闲体育,(校本部)(高水平运动队),,不限,0.0,4.0,5200.0,,,,,,,,
11607,北部湾大学,本科批,本科,历史,210,5,英语,(师范)(校本部),(成绩要求：外语≥90)(语种要求：英语),不限,4.0,4.0,4200.0,512.0,31902.0,509.0,34583.0,506.0,36974.0,515.0,39553.0
11607,北部湾大学,本科批,本科,历史,211,1,财务管理,(校本部),,不限,4.0,4.0,4600.0,497.0,41050.0,500.0,40074.0,0.0,0.0,0.0,0.0
11607,北部湾大学,本科批,本科,历史,211,2,国际经济与贸易,(校本部),,不限,4.0,4.0,4600.0,497.0,41050.0,502.0,38755.0,502.0,39966.0,513.0,40306.0
11607,北部湾大学,本科批,本科,历史,211,3,汉语言文学,(师范)(校本部),,不限,4.0,4.0,4200.0,516.0,29622.0,507.0,35754.0,0.0,0.0,0.0,0.0
11607,北部湾大学,本科批,本科,历史,211,4,汉语国际教育,(校本部),,不限,4.0,4.0,4200.0,497.0,41050.0,501.0,39411.0,501.0,40713.0,509.0,43568.0
11607,北部湾大学,本科批,本科,历史,211,6,泰语,(校本部),,不限,4.0,4.0,4200.0,497.0,41050.0,506.0,36336.0,501.0,40713.0,509.0,43363.0
11607,北部湾大学,本科批,本科,历史,211,7,越南语,(校本部),,不限,4.0,4.0,4200.0,497.0,41050.0,500.0,40074.0,501.0,40713.0,508.0,44478.0
11608,广西水利电力职业技术学院,专科批,专科,历史,504,1,建筑室内设计,(里建校区)(不招色盲色弱),,不限,5.0,3.0,7500.0,,,,,,,,
11629,北华航天工业学院,本科批,本科,历史,204,1,会计学,(固安校区),,不限,1.0,4.0,4600.0,493.0,43666.0,498.0,41391.0,499.0,42247.0,503.0,47997.0
11629,北华航天工业学院,本科批,本科,历史,204,2,人力资源管理,(固安校区),,不限,1.0,4.0,4600.0,493.0,43666.0,495.0,43374.0,497.0,43806.0,502.0,48649.0
11629,北华航天工业学院,本科批,本科,历史,204,3,物流管理,(固安校区),,不限,1.0,4.0,5060.0,493.0,43666.0,497.0,42047.0,498.0,43017.0,502.0,48536.0
11641,江苏海洋大学,本科批,本科,历史,203,1,国际经济与贸易,(通灌校区),,不限,1.0,4.0,5200.0,513.0,31442.0,0.0,0.0,0.0,0.0,0.0,0.0
11641,江苏海洋大学,本科批,本科,历史,203,2,物流管理,(通灌校区),,不限,1.0,4.0,5200.0,513.0,31442.0,0.0,0.0,0.0,0.0,0.0,0.0
11646,宁波大学,本科批,本科,历史,206,1,法学,(主校区),,不限,3.0,4.0,6000.0,,,,,,,,
11646,宁波大学,本科批,本科,历史,207,2,英语,(主校区),(成绩要求：外语≥115),不限,3.0,4.0,6000.0,572.0,8118.0,575.0,7974.0,566.0,7447.0,580.0,7309.0
11646,宁波大学,本科批,本科,历史,207,3,德语,(主校区),(成绩要求：外语≥115),不限,2.0,4.0,5300.0,572.0,8118.0,575.0,7974.0,0.0,0.0,0.0,0.0
11646,宁波大学,本科批,本科,历史,207,4,日语,(主校区),(成绩要求：外语≥115),不限,2.0,4.0,5300.0,,,,,,,,
11647,浙江传媒学院,本科批,本科,历史,212,14,英语,(杭州钱塘校区),(成绩要求：外语≥115)(语种要求：英语),不限,1.0,4.0,4800.0,535.0,20469.0,551.0,14996.0,544.0,15165.0,561.0,13811.0
11647,浙江传媒学院,本科批,本科,历史,213,13,编辑出版学,(杭州钱塘校区),,不限,2.0,4.0,4800.0,542.0,17573.0,567.0,10039.0,560.0,9194.0,575.0,8884.0
11647,浙江传媒学院,本科批,本科,历史,213,16,国际新闻与传播,(杭州钱塘校区),,不限,1.0,4.0,4800.0,,,,,,,,
11647,浙江传媒学院,本科批,本科,历史,213,17,文化产业管理,(桐乡乌镇校区),,不限,4.0,4.0,4800.0,542.0,17573.0,546.0,16826.0,553.0,11587.0,570.0,10284.0
11647,浙江传媒学院,本科批,本科,历史,213,18,网络与新媒体,(桐乡乌镇校区),,不限,3.0,4.0,4800.0,542.0,17573.0,553.0,14282.0,559.0,9518.0,572.0,9573.0
11647,浙江传媒学院,本科批,本科,历史,213,19,广告学,(桐乡乌镇校区),,不限,2.0,4.0,4800.0,542.0,17573.0,557.0,13009.0,554.0,11230.0,570.0,10449.0
11647,浙江传媒学院,本科批,本科,历史,213,20,会展经济与管理,(桐乡乌镇校区),,不限,1.0,4.0,4800.0,542.0,17573.0,547.0,16469.0,551.0,12340.0,570.0,10481.0
11647,浙江传媒学院,本科批,本科,历史,213,21,公共关系学,(桐乡乌镇校区),,不限,1.0,4.0,4800.0,542.0,17573.0,550.0,15361.0,555.0,10864.0,0.0,0.0
11647,浙江传媒学院,本科批,本科,历史,213,22,汉语言文学,(培养网络文学与创意写作人才)(桐乡乌镇校区),,不限,1.0,4.0,4800.0,542.0,17573.0,551.0,14996.0,551.0,12340.0,572.0,9642.0
11647,浙江传媒学院,本科批,本科,历史,213,23,汉语言文学,(桐乡乌镇校区),,不限,3.0,4.0,4800.0,542.0,17573.0,551.0,14996.0,551.0,12340.0,572.0,9642.0
11647,浙江传媒学院,本科批,本科,历史,213,24,数字人文,(桐乡乌镇校区),,不限,3.0,4.0,4800.0,,,,,,,,
11647,浙江传媒学院,本科批,本科,历史,213,25,广播电视学,(杭州钱塘校区),,不限,2.0,4.0,5500.0,542.0,17573.0,562.0,11437.0,569.0,6656.0,581.0,7040.0
11647,浙江传媒学院,本科批,本科,历史,213,26,新闻学,(杭州钱塘校区),,不限,1.0,4.0,4800.0,542.0,17573.0,548.0,16090.0,564.0,8011.0,575.0,8717.0
11647,浙江传媒学院,本科批,本科,历史,213,27,传播学,(杭州钱塘校区),,不限,2.0,4.0,4800.0,542.0,17573.0,554.0,13949.0,562.0,8594.0,574.0,9038.0
11647,浙江传媒学院,本科批,本科,历史,214,15,传播学,(与新西兰惠灵顿维多利亚大学中外合作办学项目，具体培养模式和学习费用请查看学校网站)(杭州钱塘校区)(中外合作办学),(成绩要求：外语≥105),不限,4.0,4.0,28000.0,542.0,17573.0,554.0,13949.0,562.0,8594.0,574.0,9038.0
11647,浙江传媒学院,本科批,本科,历史,219,9,广播电视编导,(杭州钱塘校区),,不限,6.0,4.0,10300.0,528.0,23586.0,0.0,0.0,0.0,0.0,0.0,0.0
11647,浙江传媒学院,本科批,本科,历史,219,10,数字媒体艺术,(杭州钱塘校区),,不限,3.0,4.0,10300.0,528.0,23586.0,0.0,0.0,0.0,0.0,0.0,0.0
11647,浙江传媒学院,本科批,本科,历史,219,11,摄影,(桐乡乌镇校区),,不限,5.0,4.0,10300.0,528.0,23586.0,0.0,0.0,0.0,0.0,0.0,0.0
11647,浙江传媒学院,本科批,本科,历史,219,12,戏剧影视文学,(桐乡乌镇校区),,不限,5.0,4.0,9000.0,528.0,23586.0,0.0,0.0,0.0,0.0,0.0,0.0
11652,河南财政金融学院,本科批,本科,历史,205,10,商务英语,(龙子湖校区),(语种要求：英语),不限,3.0,4.0,4400.0,493.0,43601.0,0.0,0.0,0.0,0.0,0.0,0.0
11652,河南财政金融学院,本科批,本科,历史,206,1,税收学,(象湖校区),,不限,2.0,4.0,4400.0,,,,,,,,
11652,河南财政金融学院,本科批,本科,历史,206,2,资产评估,(象湖校区),,不限,2.0,4.0,4400.0,,,,,,,,
11652,河南财政金融学院,本科批,本科,历史,206,3,金融学,(象湖校区),,不限,2.0,4.0,4400.0,,,,,,,,
11652,河南财政金融学院,本科批,本科,历史,206,4,会计学,(象湖校区),,不限,2.0,4.0,4400.0,496.0,41477.0,497.0,42047.0,0.0,0.0,0.0,0.0
11652,河南财政金融学院,本科批,本科,历史,206,5,财务管理,(象湖校区),,不限,2.0,4.0,4400.0,496.0,41477.0,497.0,42047.0,498.0,43017.0,0.0,0.0
11652,河南财政金融学院,本科批,本科,历史,206,6,国际经济与贸易,(象湖校区),,不限,3.0,4.0,4400.0,,,,,,,,
11652,河南财政金融学院,本科批,本科,历史,206,7,电子商务,(象湖校区),,不限,2.0,4.0,4400.0,,,,,,,,
11652,河南财政金融学院,本科批,本科,历史,206,8,汉语言文学,(龙子湖校区),,不限,2.0,4.0,4400.0,496.0,41477.0,497.0,42047.0,0.0,0.0,0.0,0.0
11652,河南财政金融学院,本科批,本科,历史,206,9,信用风险管理与法律防控,(象湖校区),,不限,3.0,4.0,4400.0,,,,,,,,
11652,河南财政金融学院,本科批,本科,历史,206,11,投资学,(培养期货人才)(象湖校区),,不限,2.0,4.0,4400.0,496.0,41477.0,497.0,42047.0,0.0,0.0,0.0,0.0
11653,南阳理工学院,本科批,本科,历史,207,1,国际经济与贸易,(培养数字商务人才)(校本部)(不招单色识别不全者),,不限,1.0,4.0,4400.0,493.0,43376.0,495.0,43374.0,0.0,0.0,0.0,0.0
11653,南阳理工学院,本科批,本科,历史,207,2,工商管理,(校本部)(不招单色识别不全者),,不限,1.0,4.0,4400.0,493.0,43205.0,495.0,43374.0,496.0,44617.0,501.0,49705.0
11653,南阳理工学院,本科批,本科,历史,207,3,财务管理,(培养智能财务人才)(校本部)(不招单色识别不全者),,不限,2.0,4.0,4400.0,,,,,,,,
11656,广东石油化工学院,本科批,本科,历史,209,57,思想政治教育,(师范)(官渡校区),,政治,49.0,4.0,5050.0,500.0,38962.0,501.0,39411.0,502.0,39966.0,504.0,47165.0
11656,广东石油化工学院,本科批,本科,历史,210,58,汉语言文学,(师范)(官渡校区),,不限,98.0,4.0,5050.0,499.0,39355.0,505.0,36919.0,502.0,39966.0,0.0,0.0
11656,广东石油化工学院,本科批,本科,历史,210,59,英语,(师范)(第一学年光华校区，第二至第四学年西城校区),,不限,136.0,4.0,5710.0,499.0,39355.0,499.0,40723.0,501.0,40713.0,0.0,0.0
11656,广东石油化工学院,本科批,本科,历史,210,60,历史学,(师范)(官渡校区),,不限,42.0,4.0,5050.0,499.0,39355.0,501.0,39411.0,501.0,40713.0,0.0,0.0
11656,广东石油化工学院,本科批,本科,历史,210,61,学前教育,(师范)(官渡校区)(不招色盲),,不限,22.0,4.0,5050.0,496.0,41378.0,497.0,42047.0,499.0,42247.0,0.0,0.0
11656,广东石油化工学院,本科批,本科,历史,211,62,地理科学,(师范)(官渡校区)(不招色盲),,地理,55.0,4.0,5710.0,498.0,39972.0,499.0,40723.0,500.0,41466.0,0.0,0.0
11656,广东石油化工学院,本科批,本科,历史,212,63,法学,(官渡校区),,不限,50.0,4.0,5050.0,497.0,40749.0,502.0,38755.0,501.0,40713.0,504.0,46814.0
11656,广东石油化工学院,本科批,本科,历史,212,64,会计学,(第一学年光华校区，第二至第四学年西城校区),,不限,77.0,4.0,5050.0,497.0,40749.0,499.0,40723.0,500.0,41466.0,503.0,48162.0
11656,广东石油化工学院,本科批,本科,历史,212,65,市场营销,(第一学年光华校区，第二至第四学年西城校区),,不限,60.0,4.0,5050.0,497.0,40749.0,498.0,41391.0,499.0,42247.0,503.0,48341.0
11656,广东石油化工学院,本科批,本科,历史,212,66,国际经济与贸易,(第一学年光华校区，第二至第四学年西城校区),,不限,78.0,4.0,5050.0,497.0,40749.0,498.0,41391.0,499.0,42247.0,503.0,48338.0
11658,海南师范大学,本科批,本科,历史,223,3,英语,(师范)(桂林洋校区),(成绩要求：外语≥90)(语种要求：英语),不限,2.0,4.0,4620.0,553.0,13477.0,549.0,15723.0,547.0,13941.0,0.0,0.0
11658,海南师范大学,本科批,本科,历史,224,2,汉语言文学,(师范)(桂林洋校区),,不限,4.0,4.0,4180.0,532.0,21876.0,553.0,14282.0,546.0,14335.0,0.0,0.0
11658,海南师范大学,本科批,本科,历史,224,4,历史学,(师范)(桂林洋校区),,不限,2.0,4.0,4180.0,532.0,21876.0,553.0,14282.0,545.0,14755.0,0.0,0.0
11658,海南师范大学,本科批,本科,历史,224,5,新闻学,(桂林洋校区),,不限,2.0,4.0,4180.0,,,,,,,,
11658,海南师范大学,本科批,本科,历史,224,7,法学,(桂林洋校区),,不限,3.0,4.0,4620.0,532.0,21876.0,552.0,14654.0,545.0,14755.0,555.0,16112.0
11658,海南师范大学,本科批,本科,历史,224,8,旅游管理,(桂林洋校区),,不限,3.0,4.0,4620.0,,,,,,,,
11658,海南师范大学,本科批,本科,历史,225,1,教育学类,(师范)(教育学，学前教育，特殊教育)(具体专业分流情况请查看学校网站)(桂林洋校区)(不招色盲色弱且不招单色识别不全者),,不限,3.0,4.0,4180.0,524.0,25653.0,544.0,17601.0,540.0,16827.0,0.0,0.0
11658,海南师范大学,本科批,本科,历史,226,9,汉语国际教育,(师范)(请非英语语种的考生慎重报考)(龙昆南校区),(成绩要求：外语≥90),政治,3.0,4.0,4180.0,538.0,19060.0,548.0,16090.0,544.0,15165.0,0.0,0.0
11658,海南师范大学,本科批,本科,历史,227,6,广播电视编导,(授予艺术学学位)(桂林洋校区),,不限,2.0,4.0,8800.0,513.0,31302.0,0.0,0.0,0.0,0.0,0.0,0.0
11660,重庆理工大学,本科批,本科,历史,208,4,商务英语,(两江校区),(语种要求：英语),不限,2.0,4.0,5600.0,529.0,23280.0,534.0,21856.0,533.0,20142.0,547.0,20229.0
11660,重庆理工大学,本科批,本科,历史,209,1,财务管理,(花溪校区),,不限,2.0,4.0,5600.0,529.0,23338.0,525.0,25967.0,531.0,21174.0,546.0,20753.0
11660,重庆理工大学,本科批,本科,历史,209,3,物流管理,(花溪校区),,不限,2.0,4.0,5600.0,529.0,23338.0,524.0,26439.0,0.0,0.0,0.0,0.0
11660,重庆理工大学,本科批,本科,历史,210,2,广告学,(两江校区)(不招色盲),,不限,2.0,4.0,5600.0,530.0,22849.0,530.0,23611.0,534.0,19631.0,547.0,20065.0
11664,西安邮电大学,本科批,本科,历史,206,1,商务英语,(雁塔校区),(语种要求：英语),不限,3.0,4.0,5000.0,529.0,23259.0,0.0,0.0,0.0,0.0,545.0,21011.0
11664,西安邮电大学,本科批,本科,历史,207,2,网络与新媒体,(长安校区),,不限,2.0,4.0,5000.0,520.0,27455.0,534.0,21856.0,536.0,18665.0,554.0,16821.0
11664,西安邮电大学,本科批,本科,历史,207,3,工商管理,(雁塔校区),,不限,2.0,4.0,5000.0,,,,,,,,
11664,西安邮电大学,本科批,本科,历史,207,4,物流管理,(雁塔校区),,不限,5.0,4.0,5400.0,520.0,27455.0,526.0,25495.0,529.0,22293.0,547.0,20146.0
11664,西安邮电大学,本科批,本科,历史,207,5,电子商务,(雁塔校区),,不限,5.0,4.0,5400.0,520.0,27455.0,531.0,23185.0,527.0,23391.0,545.0,21194.0
11664,西安邮电大学,本科批,本科,历史,212,33,本科预科班,(边防军人子女预科班)(长安校区),,不限,2.0,1.0,5000.0,414.0,108694.0,486.0,49620.0,0.0,0.0,0.0,0.0
11688,山东工商学院,本科批,本科,历史,205,1,英语,(山东省烟台市),(语种要求：英语),不限,1.0,4.0,4400.0,492.0,44373.0,493.0,44727.0,0.0,0.0,0.0,0.0
11688,山东工商学院,本科批,本科,历史,205,7,商务英语,(山东省烟台市),(语种要求：英语),不限,1.0,4.0,5060.0,492.0,44373.0,493.0,44727.0,498.0,43017.0,0.0,0.0
11688,山东工商学院,本科批,本科,历史,205,8,翻译,(山东省烟台市),(语种要求：英语),不限,1.0,4.0,5280.0,492.0,44373.0,493.0,44727.0,498.0,43017.0,0.0,0.0
11688,山东工商学院,本科批,本科,历史,206,2,金融学,(山东省烟台市),,不限,1.0,4.0,6325.0,,,,,,,,
11688,山东工商学院,本科批,本科,历史,206,3,法学,(山东省烟台市),,不限,1.0,4.0,5060.0,503.0,37006.0,517.0,29980.0,508.0,35492.0,520.0,35691.0
11688,山东工商学院,本科批,本科,历史,206,4,会计学,(山东省烟台市),,不限,1.0,4.0,6600.0,503.0,37006.0,516.0,30521.0,504.0,38465.0,520.0,35626.0
11688,山东工商学院,本科批,本科,历史,206,5,汉语言文学,(山东省烟台市),,不限,2.0,4.0,4400.0,503.0,37006.0,510.0,34004.0,505.0,37760.0,517.0,38157.0
11688,山东工商学院,本科批,本科,历史,206,6,朝鲜语,(山东省烟台市),,不限,1.0,4.0,4400.0,492.0,44373.0,493.0,44727.0,498.0,43017.0,0.0,0.0
11688,山东工商学院,本科批,本科,历史,206,9,劳动与社会保障,(山东省烟台市),,不限,1.0,4.0,6325.0,503.0,37006.0,508.0,35176.0,503.0,39226.0,0.0,0.0
11726,长春大学,本科批,本科,历史,208,3,英语,(卫星广场校区),(语种要求：英语),不限,2.0,5.0,4600.0,498.0,40101.0,500.0,40074.0,505.0,37760.0,519.0,36578.0
11726,长春大学,本科批,本科,历史,209,1,汉语国际教育,(卫星广场校区),,不限,2.0,4.0,4600.0,500.0,38675.0,500.0,40074.0,505.0,37760.0,513.0,40603.0
11726,长春大学,本科批,本科,历史,210,4,会计学,(与俄罗斯太平洋国立大学联合培养项目，具体培养模式和学习费用请查看学校网站)(卫星广场校区)(不招单色识别不全者),,不限,2.0,4.0,60000.0,,,,,,,,
11726,长春大学,本科批,本科,历史,211,2,俄语,(与俄罗斯伏尔加格勒国立师范大学中外合作办学项目，具体培养模式和学习费用请查看学校网站)(卫星广场校区)(中外合作办学),,不限,2.0,4.0,26000.0,489.0,46439.0,487.0,48899.0,496.0,44617.0,498.0,52240.0
