year,category,score,count,cumulative_count,rank
2025,历史,402,1095.0,159408,158861.0
2025,历史,401,1190.0,160598,160004.0
2025,历史,400,1202.0,161800,161200.0
2025,历史,399,1135.0,162935,162368.0
2025,历史,398,1107.0,164042,163489.0
2025,历史,397,1143.0,165185,164614.0
2025,历史,396,1156.0,166341,165764.0
2025,历史,395,1160.0,167501,166922.0
2025,历史,394,1154.0,168655,168079.0
2025,历史,393,1112.0,169767,169212.0
2025,历史,392,1186.0,170953,170361.0
2025,历史,391,1088.0,172041,171498.0
2025,历史,390,1131.0,173172,172607.0
2025,历史,389,1118.0,174290,173732.0
2025,历史,388,1123.0,175413,174852.0
2025,历史,387,1142.0,176555,175985.0
2025,历史,386,1109.0,177664,177110.0
2025,历史,385,1091.0,178755,178210.0
2025,历史,384,1154.0,179909,179333.0
2025,历史,383,1166.0,181075,180493.0
2025,历史,382,1130.0,182205,181641.0
2025,历史,381,1109.0,183314,182760.0
2025,历史,380,1066.0,184380,183848.0
2025,历史,379,1165.0,185545,184963.0
2025,历史,378,1128.0,186673,186110.0
2025,历史,377,1079.0,187752,187213.0
2025,历史,376,1085.0,188837,188295.0
2025,历史,375,1099.0,189936,189387.0
2025,历史,374,1060.0,190996,190467.0
2025,历史,373,1067.0,192063,191530.0
2025,历史,372,1127.0,193190,192627.0
2025,历史,371,1111.0,194301,193746.0
2025,历史,370,1135.0,195436,194869.0
2025,历史,369,1061.0,196497,195967.0
2025,历史,368,1047.0,197544,197021.0
2025,历史,367,1073.0,198617,198081.0
2025,历史,366,1072.0,199689,199154.0
2025,历史,365,1046.0,200735,200213.0
2025,历史,364,1047.0,201782,201259.0
2025,历史,363,1044.0,202826,202305.0
2025,历史,362,1100.0,203926,203377.0
2025,历史,361,981.0,204907,204417.0
2025,历史,360,1009.0,205916,205412.0
2025,历史,359,1036.0,206952,206435.0
2025,历史,358,1036.0,207988,207471.0
2025,历史,357,1072.0,209060,208525.0
2025,历史,356,1030.0,210090,209576.0
2025,历史,355,1000.0,211090,210591.0
2025,历史,354,989.0,212079,211585.0
2025,历史,353,1013.0,213092,212586.0
2025,历史,352,1040.0,214132,213613.0
2025,历史,351,1009.0,215141,214637.0
2025,历史,350,1019.0,216160,215651.0
2025,历史,349,977.0,217137,216649.0
2025,历史,348,967.0,218104,217621.0
2025,历史,347,970.0,219074,218590.0
2025,历史,346,977.0,220051,219563.0
2025,历史,345,1008.0,221059,220556.0
2025,历史,344,996.0,222055,221558.0
2025,历史,343,992.0,223047,222552.0
2025,历史,342,950.0,223997,223523.0
2025,历史,341,993.0,224990,224494.0
2025,历史,340,972.0,225962,225477.0
2025,历史,339,934.0,226896,226430.0
2025,历史,338,986.0,227882,227390.0
2025,历史,337,997.0,228879,228381.0
2025,历史,336,901.0,229780,229330.0
2025,历史,335,899.0,230679,230230.0
2025,历史,334,911.0,231590,231135.0
2025,历史,333,898.0,232488,232040.0
2025,历史,332,868.0,233356,232923.0
2025,历史,331,905.0,234261,233809.0
2025,历史,330,927.0,235188,234725.0
2025,历史,329,861.0,236049,235619.0
2025,历史,328,804.0,236853,236452.0
2025,历史,327,890.0,237743,237299.0
2025,历史,326,866.0,238609,238177.0
2025,历史,325,845.0,239454,239032.0
2025,历史,324,868.0,240322,239889.0
2025,历史,323,834.0,241156,240740.0
2025,历史,322,815.0,241971,241564.0
2025,历史,321,844.0,242815,242394.0
2025,历史,320,793.0,243608,243212.0
2025,历史,319,734.0,244342,243976.0
2025,历史,318,763.0,245105,244724.0
2025,历史,317,779.0,245884,245495.0
2025,历史,316,747.0,246631,246258.0
2025,历史,315,732.0,247363,246998.0
2025,历史,314,798.0,248161,247763.0
2025,历史,313,784.0,248945,248554.0
2025,历史,312,731.0,249676,249311.0
2025,历史,311,746.0,250422,250050.0
2025,历史,310,740.0,251162,250793.0
2025,历史,309,709.0,251871,251517.0
2025,历史,308,680.0,252551,252212.0
2025,历史,307,725.0,253276,252914.0
2025,历史,306,687.0,253963,253620.0
2025,历史,305,649.0,254612,254288.0
2025,历史,304,631.0,255243,254928.0
2025,历史,303,661.0,255904,255574.0
2025,历史,302,688.0,256592,256249.0
2025,历史,301,684.0,257276,256935.0
2025,历史,300,652.0,257928,257603.0
2025,历史,299,593.0,258521,258225.0
2025,历史,298,632.0,259153,258838.0
2025,历史,297,640.0,259793,259474.0
2025,历史,296,666.0,260459,260127.0
2025,历史,295,627.0,261086,260773.0
2025,历史,294,600.0,261686,261387.0
2025,历史,293,571.0,262257,261972.0
2025,历史,292,555.0,262812,262535.0
2025,历史,291,573.0,263385,263099.0
2025,历史,290,593.0,263978,263682.0
2025,历史,289,561.0,264539,264259.0
2025,历史,288,559.0,265098,264819.0
2025,历史,287,544.0,265642,265371.0
2025,历史,286,525.0,266167,265905.0
2025,历史,285,512.0,266679,266424.0
2025,历史,284,488.0,267167,266924.0
2025,历史,283,557.0,267724,267446.0
2025,历史,282,546.0,268270,267998.0
2025,历史,281,534.0,268804,268538.0
2025,历史,280,525.0,269329,269067.0
2025,历史,279,486.0,269815,269573.0
2025,历史,278,507.0,270322,270069.0
2025,历史,277,450.0,270772,270548.0
2025,历史,276,465.0,271237,271005.0
2025,历史,275,464.0,271701,271470.0
2025,历史,274,471.0,272172,271937.0
2025,历史,273,420.0,272592,272383.0
2025,历史,272,423.0,273015,272804.0
2025,历史,271,434.0,273449,273233.0
2025,历史,270,439.0,273888,273669.0
