subject_group,school_code,school_name,major_group_code,actual_group_min_score,actual_group_min_rank,major_code,major_name,actual_major_min_score,actual_major_min_rank,actual_major_max_score,actual_major_avg_score,actual_major_admit_count,selection_requirement,college_department,major_note,actual_group_plan_count,actual_group_filing_count,actual_group_vacancy_count,group_note,group_major_count
物理,11110,广东警官学院,102,594,31021,004,禁毒学,595,30749,,,4,物+政,,女,33,33,,女,6
物理,11110,广东警官学院,102,594,31021,010,警务指挥与战术,595,30822,,,6,物+政,,女,33,33,,女,6
物理,11110,广东警官学院,102,594,31021,008,治安学,594,31021,,,9,物+政,,女,33,33,,女,6
物理,11110,广东警官学院,103,578,46086,015,网络安全与执法,591,33610,,,137,物+化,,男,445,445,,男,3
物理,11110,广东警官学院,103,578,46086,013,刑事科学技术,582,42513,,,172,物+化,,男,445,445,,男,3
物理,11110,广东警官学院,103,578,46086,017,交通管理工程,578,46086,,,136,物+化,,男,445,445,,男,3
物理,11110,广东警官学院,104,602,24887,016,网络安全与执法,611,19310,,,24,物+化,,女,79,79,,女,3
物理,11110,广东警官学院,104,602,24887,014,刑事科学技术,605,23155,,,31,物+化,,女,79,79,,女,3
物理,11110,广东警官学院,104,602,24887,018,交通管理工程,602,24887,,,24,物+化,,女,79,79,,女,3
物理,11110,广东警官学院,201,545,88040,401,法学,548,83635,,,66,物,,,106,106,,,3
物理,11110,广东警官学院,201,545,88040,403,社会工作,545,88034,,,20,物,,,106,106,,,3
物理,11110,广东警官学院,201,545,88040,405,行政管理,545,88040,,,20,物,,,106,106,,,3
物理,10488,武汉科技大学,212,552,77859,020,数字经济,562,64901,590.0,,2,物,,,19,19,,,7
物理,10488,武汉科技大学,212,552,77859,008,管理科学与工程类,558,70080,565.0,,4,物,,信息管理与信息系统、工程管理(数智工程与项目管理)、物流管理(智慧物流与供应链),19,19,,,7
物理,10488,武汉科技大学,212,552,77859,009,物流管理(智慧物流双学士学位),557,71412,558.0,,2,物,,,19,19,,,7
物理,10488,武汉科技大学,212,552,77859,010,工商管理类,555,74107,555.0,,2,物,,会计学(智能会计与智慧财务)、工商管理(数智运营管理、数智人资管理)、市场营销(大数据与智能营销),19,19,,,7
物理,10488,武汉科技大学,212,552,77859,021,行政管理(数字治理),553,76851,555.0,,2,物,,,19,19,,,7
物理,10488,武汉科技大学,212,552,77859,019,德语(德英双语班),553,76851,554.0,,2,物,,,19,19,,,7
物理,10488,武汉科技大学,212,552,77859,018,英语(英语教育数智翻译涉外法商),552,78230,566.0,,5,物,,,19,19,,,7
物理,10488,武汉科技大学,213,569,56342,014,计算机类,576,48428,582.0,,7,物+化,,计算机科学与技术、软件工程、智能科学与技术,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,022,自动化类,576,48428,598.0,,6,物+化,,自动化、机器人工程,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,013,机械类,575,49532,585.0,,7,物+化,,机械工程、机械电子工程、智能制造工程、测控技术与仪器、工业工程,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,006,无机非金属材料工程(数智材料双学士学位),574,50603,576.0,,3,物+化,,,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,007,能源与动力工程,572,52776,576.0,,4,物+化,,,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,015,机械类(汽车),572,52776,575.0,,5,物+化,,智能车辆工程、车辆工程,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,023,临床医学(5年),571,53925,582.0,,5,物+化,,,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,011,化学工程与工艺(智联化工双学士学位),571,53925,572.0,,3,物+化,,,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,012,应用化学,570,55118,572.0,,2,物+化,,,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,016,交通工程(智能网联交通方向),569,56302,572.0,,3,物+化,,,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,017,生物技术(生命科学与技术创新试验班),569,56302,571.0,,3,物+化,,,51,51,,,12
物理,10488,武汉科技大学,213,569,56342,024,工业设计,569,56302,571.0,,3,物+化,,,51,51,,,12
物理,10488,武汉科技大学,214,541,95196,027,机器人工程(中外合作办学),545,88438,558.0,,13,物+化,,中外合作,37,37,,中外合作,3
物理,10488,武汉科技大学,214,541,95196,025,信息与计算科学(中外合作办学),544,89961,557.0,,11,物+化,,中外合作,37,37,,中外合作,3
物理,10488,武汉科技大学,214,541,95196,026,统计学(中外合作办学),541,94513,557.0,,13,物+化,,中外合作,37,37,,中外合作,3
物理,10332,苏州科技大学,210,545,88007,004,建筑学(5年),548,83879,553.0,,2,物,,,4,4,,,2
物理,10332,苏州科技大学,210,545,88007,005,城乡规划(5年),545,88438,554.0,,2,物,,,4,4,,,2
物理,10332,苏州科技大学,211,539,97479,009,物流管理(中外合作办学),539,97608,541.0,,2,物,,中外合作,2,2,,中外合作,1
物理,10332,苏州科技大学,212,547,85756,007,电气工程及其自动化,553,76851,553.0,,2,物+化,,,8,8,,,3
物理,10332,苏州科技大学,212,547,85756,008,通信工程,549,82420,552.0,,2,物+化,,,8,8,,,3
物理,10332,苏州科技大学,212,547,85756,006,土木工程,547,85374,549.0,,4,物+化,,,8,8,,,3
物理,10332,苏州科技大学,213,552,78530,010,机械设计制造及其自动化(中外合作办学),552,78230,553.0,,2,物+化,,中外合作,2,2,,中外合作,1
物理,10143,沈阳航空航天大学,202,549,81854,001,计算机科学与技术,562,64901,,,1,物+化,,,7,7,,,6
物理,10143,沈阳航空航天大学,202,549,81854,002,飞行器制造工程,558,70080,,,1,物+化,,,7,7,,,6
物理,10143,沈阳航空航天大学,202,549,81854,003,消防工程,555,74107,,,1,物+化,,,7,7,,,6
物理,10143,沈阳航空航天大学,202,549,81854,004,机械设计制造及其自动化,551,79612,,,2,物+化,,,7,7,,,6
物理,10143,沈阳航空航天大学,202,549,81854,005,工业设计,550,81008,,,1,物+化,,,7,7,,,6
物理,10143,沈阳航空航天大学,202,549,81854,006,环境工程,549,82420,,,1,物+化,,,7,7,,,6
物理,10743,青海大学,208,547,85222,046,信息管理与信息系统,559,68771,559.0,,1,物,,,10,10,,,9
物理,10743,青海大学,208,547,85222,029,城乡规划(5年),556,72754,556.0,,1,物,,,10,10,,,9
物理,10743,青海大学,208,547,85222,049,会计学,553,76851,553.0,,1,物,,,10,10,,,9
物理,10743,青海大学,208,547,85222,006,经济学,552,78230,552.0,,1,物,,,10,10,,,9
物理,10743,青海大学,208,547,85222,050,会计学(创新实验班),550,81008,550.0,,1,物,,,10,10,,,9
物理,10743,青海大学,208,547,85222,051,财务管理,549,82420,549.0,,1,物,,,10,10,,,9
物理,10743,青海大学,208,547,85222,007,金融学,549,82420,549.0,,1,物,,,10,10,,,9
物理,10743,青海大学,208,547,85222,048,工商管理,549,82420,549.0,,1,物,,,10,10,,,9
物理,10743,青海大学,208,547,85222,047,工程管理,547,85374,558.0,,2,物,,,10,10,,,9
物理,10743,青海大学,209,542,92704,022,土木工程(创新实验班),587,37385,587.0,,1,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,015,新能源材料与器件(计算材料创新班),567,58720,571.0,,3,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,017,电气工程及其自动化,564,62429,578.0,,4,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,018,自动化,561,66150,567.0,,2,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,012,机械电子工程,554,75466,574.0,,3,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,024,测绘工程(智能测绘创新班),553,76851,553.0,,1,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,010,机械设计制造及其自动化,552,78230,560.0,,2,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,011,材料成型及控制工程,548,83879,549.0,,3,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,014,材料科学与工程,547,85374,548.0,,2,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,023,水利水电工程,545,88438,554.0,,4,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,036,草业科学,545,88438,554.0,,2,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,008,应用化学,545,88438,558.0,,3,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,027,环境科学,544,89961,544.0,,1,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,021,土木工程,544,89961,545.0,,3,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,037,草业科学(卓越草业师),543,91464,543.0,,1,物+化,,,38,38,,,16
物理,10743,青海大学,209,542,92704,016,储能科学与工程,542,92974,564.0,,3,物+化,,,38,38,,,16
物理,10743,青海大学,210,541,95075,035,动物医学(5年)(卓越兽医师),567,58720,567.0,,1,物+化,,,18,18,,,11
物理,10743,青海大学,210,541,95075,034,动物医学(5年),559,68771,559.0,,1,物+化,,,18,18,,,11
物理,10743,青海大学,210,541,95075,026,化学工程与工艺(卓越工程师),551,79612,551.0,,1,物+化,,,18,18,,,11
物理,10743,青海大学,210,541,95075,030,生物工程,550,81008,551.0,,2,物+化,,,18,18,,,11
物理,10743,青海大学,210,541,95075,025,化学工程与工艺,547,85374,561.0,,3,物+化,,,18,18,,,11
物理,10743,青海大学,210,541,95075,028,食品科学与工程,545,88438,545.0,,1,物+化,,,18,18,,,11
物理,10743,青海大学,210,541,95075,033,动物科学,545,88438,550.0,,2,物+化,,,18,18,,,11
物理,10743,青海大学,210,541,95075,009,生物技术,543,91464,560.0,,2,物+化,,,18,18,,,11
物理,10743,青海大学,210,541,95075,032,植物保护,542,92974,542.0,,1,物+化,,,18,18,,,11
物理,10743,青海大学,210,541,95075,031,园艺,542,92974,542.0,,1,物+化,,,18,18,,,11
物理,10743,青海大学,210,541,95075,013,过程装备与控制工程,541,94513,550.0,,3,物+化,,,18,18,,,11
物理,10743,青海大学,211,575,49602,020,计算机科学与技术(绿色算力创新班),579,45303,579.0,,1,物+化,,,5,5,,,2
物理,10743,青海大学,211,575,49602,019,计算机科学与技术,575,49532,581.0,,4,物+化,,,5,5,,,2
物理,10743,青海大学,212,523,123720,038,临床医学(5年),551,79612,574.0,,3,物+化+生,,,12,12,,,8
物理,10743,青海大学,212,523,123720,040,医学影像学(5年),548,83879,548.0,,1,物+化+生,,,12,12,,,8
物理,10743,青海大学,212,523,123720,041,口腔医学(5年),541,94513,541.0,,1,物+化+生,,,12,12,,,8
物理,10743,青海大学,212,523,123720,039,临床医学(5年)(卓越医师),540,96059,540.0,,1,物+化+生,,,12,12,,,8
物理,10743,青海大学,212,523,123720,044,药学,530,112106,530.0,,1,物+化+生,,,12,12,,,8
物理,10743,青海大学,212,523,123720,042,预防医学(5年),528,115505,528.0,,1,物+化+生,,,12,12,,,8
物理,10743,青海大学,212,523,123720,043,中医学(5年),525,120517,525.0,,1,物+化+生,,,12,12,,,8
物理,10743,青海大学,212,523,123720,045,护理学,523,124001,557.0,,3,物+化+生,,,12,12,,,8
物理,10456,山东财经大学,205,542,93200,009,经济学类,561,66150,561.0,,1,物,,经济学、资源与环境经济学,16,16,,,11
物理,10456,山东财经大学,205,542,93200,012,经济与贸易类,557,71412,557.0,,1,物,,国际经济与贸易、国际商务,16,16,,,11
物理,10456,山东财经大学,205,542,93200,017,会计学,552,78230,552.0,,1,物,,,16,16,,,11
物理,10456,山东财经大学,205,542,93200,010,税收学,548,83879,548.0,,1,物,,,16,16,,,11
物理,10456,山东财经大学,205,542,93200,013,国际经济发展合作,547,85374,547.0,,1,物,,,16,16,,,11
物理,10456,山东财经大学,205,542,93200,011,金融工程,545,88438,552.0,,2,物,,,16,16,,,11
物理,10456,山东财经大学,205,542,93200,019,公共管理类,542,92974,542.0,,1,物,,行政管理、劳动与社会保障、城市管理,16,16,,,11
物理,10456,山东财经大学,205,542,93200,018,资产评估,542,92974,542.0,,1,物,,,16,16,,,11
物理,10456,山东财经大学,205,542,93200,014,跨境电子商务,542,92974,542.0,,1,物,,,16,16,,,11
物理,10456,山东财经大学,205,542,93200,015,信息管理与信息系统,542,92974,543.0,,3,物,,,16,16,,,11
物理,10456,山东财经大学,205,542,93200,016,大数据管理与应用,542,92974,553.0,,3,物,,,16,16,,,11
物理,10456,山东财经大学,206,550,80398,021,数据科学与大数据技术,555,74107,559.0,,2,物+化,,,13,13,,,4
物理,10456,山东财经大学,206,550,80398,022,人工智能,553,76851,555.0,,3,物+化,,,13,13,,,4
物理,10456,山东财经大学,206,550,80398,023,计算机科学与技术,552,78230,556.0,,4,物+化,,,13,13,,,4
物理,10456,山东财经大学,206,550,80398,020,数学与应用数学,550,81008,552.0,,4,物+化,,,13,13,,,4
物理,10226,哈尔滨医科大学,208,517,134062,021,信息管理与信息系统,520,130005,520.0,,1,物,,,2,2,,,2
物理,10226,哈尔滨医科大学,208,517,134062,022,健康服务与管理,517,135184,517.0,,1,物,,,2,2,,,2
物理,10226,哈尔滨医科大学,209,559,69101,016,运动康复,559,69412,559.0,,1,物,,,1,1,,,1
物理,10226,哈尔滨医科大学,210,530,112043,017,医学检验技术,544,90713,546.0,,2,物+化,,,6,6,,,3
物理,10226,哈尔滨医科大学,210,530,112043,019,康复治疗学,540,96825,542.0,,2,物+化,,,6,6,,,3
物理,10226,哈尔滨医科大学,210,530,112043,018,医学影像技术,530,112996,540.0,,2,物+化,,,6,6,,,3
物理,10226,哈尔滨医科大学,211,524,122549,002,临床医学(5+3一体化)(5年),597,29336,608.0,,3,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,003,临床医学(5+3一体化儿科学)(5年),565,61836,565.0,,1,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,004,基础医学(7年),558,70746,558.0,,1,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,009,口腔医学(5年),553,77554,553.0,,1,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,008,儿科学(5年),550,81695,550.0,,1,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,014,眼视光医学(5年),549,83144,549.0,,1,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,005,临床医学(5年),542,93732,558.0,,5,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,006,麻醉学(5年),541,95292,541.0,,1,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,010,预防医学(5年),540,96825,554.0,,4,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,012,临床药学(5年),536,103195,539.0,,2,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,007,医学影像学(5年),535,104755,535.0,,1,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,011,药学,526,119647,532.0,,2,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,211,524,122549,013,生物信息学(5年),524,123093,561.0,,2,物+化+生,,,25,25,,,13
物理,10226,哈尔滨医科大学,212,519,130823,020,护理学,519,131771,524.0,,3,物+生,,,3,3,,,1
物理,10226,哈尔滨医科大学,213,595,30878,015,精神医学(5年),595,30924,595.0,,1,物+化,,,1,1,,,1
物理,11417,北京联合大学,205,556,72300,003,地理信息科学,556,73429,556.0,,1,物+地,,时空智能创新实验班,1,1,,,1
物理,11417,北京联合大学,206,555,74634,005,电气工程及其自动化,555,74783,558.0,,1,物+化,,,10,10,,,4
物理,11417,北京联合大学,206,555,74634,004,工业设计,555,74783,555.0,,1,物+化,,,10,10,,,4
物理,11417,北京联合大学,206,555,74634,007,计算机科学与技术,555,74783,558.0,,1,物+化,,,10,10,,,4
物理,11417,北京联合大学,206,555,74634,008,软件工程,555,74783,557.0,,1,物+化,,,10,10,,,4
物理,10475,河南大学,219,547,86032,022,经济统计学,552,78230,556.0,,3,物,,,23,23,,,8
物理,10475,河南大学,219,547,86032,019,新闻传播学类,549,82420,551.0,,4,物,,新闻学、编辑出版学、广告学、网络与新媒体,23,23,,,8
物理,10475,河南大学,219,547,86032,035,建筑学(5年),549,82420,549.0,,2,物,,,23,23,,,8
物理,10475,河南大学,219,547,86032,025,应用心理学(师范),548,83879,564.0,,2,物,,普师,23,23,,,8
物理,10475,河南大学,219,547,86032,020,英语(师范),547,85374,558.0,,3,物,,普师,23,23,,,8
物理,10475,河南大学,219,547,86032,021,经济学类,547,85374,555.0,,4,物,,经济学、金融学、财政学,23,23,,,8
物理,10475,河南大学,219,547,86032,023,工商管理,547,85374,558.0,,3,物,,,23,23,,,8
物理,10475,河南大学,219,547,86032,024,电子商务,547,85374,548.0,,2,物,,,23,23,,,8
物理,10475,河南大学,222,508,151144,018,会计学(中外合作办学),524,122240,547.0,,15,物,,中外合作,30,30,,中外合作,2
物理,10475,河南大学,222,508,151144,017,国际经济与贸易(中外合作办学),508,150280,553.0,,15,物,,中外合作,30,30,,中外合作,2
物理,10475,河南大学,223,552,78765,031,生物科学(师范),563,63656,574.0,,3,物+化,,普师,37,37,,普师,13
物理,10475,河南大学,223,552,78765,027,物理学(师范),561,66150,570.0,,4,物+化,,普师,37,37,,普师,13
物理,10475,河南大学,223,552,78765,030,化学工程与工艺,558,70080,574.0,,3,物+化,,,37,37,,普师,13
物理,10475,河南大学,223,552,78765,028,化学类,556,72754,559.0,,4,物+化,,化学(师范)、应用化学、能源化学,37,37,,普师,13
物理,10475,河南大学,223,552,78765,033,计算机类,556,72754,568.0,,3,物+化,,信息安全、数据科学与大数据技术、计算机科学与技术,37,37,,普师,13
物理,10475,河南大学,223,552,78765,026,数学类,555,74107,561.0,,3,物+化,,数学与应用数学(师范)、信息与计算科学、统计学、金融数学,37,37,,普师,13
物理,10475,河南大学,223,552,78765,029,材料化学,555,74107,556.0,,2,物+化,,,37,37,,普师,13
物理,10475,河南大学,223,552,78765,032,环境科学,555,74107,555.0,,2,物+化,,,37,37,,普师,13
物理,10475,河南大学,223,552,78765,036,临床医学类(5年),554,75466,559.0,,3,物+化,,临床医学、眼视光医学,37,37,,普师,13
物理,10475,河南大学,223,552,78765,037,药学,553,76851,554.0,,3,物+化,,,37,37,,普师,13
物理,10475,河南大学,223,552,78765,039,临床药学(5年),553,76851,553.0,,2,物+化,,,37,37,,普师,13
物理,10475,河南大学,223,552,78765,034,土木工程,552,78230,553.0,,2,物+化,,,37,37,,普师,13
物理,10475,河南大学,223,552,78765,038,中药学,552,78230,553.0,,3,物+化,,,37,37,,普师,13
物理,10475,河南大学,226,525,120162,043,生物工程(中外合作办学),525,120517,551.0,,12,物+化,,中外合作,12,12,,中外合作,1
物理,10475,河南大学,227,558,69993,042,计算机科学与技术(中外合作办学),558,70080,576.0,,15,物+化,,中外合作,15,15,,中外合作,1
物理,10475,河南大学,228,563,63136,041,软件工程,567,58720,575.0,,20,物+化,,,55,55,,,2
物理,10475,河南大学,228,563,63136,040,网络工程,563,63656,575.0,,35,物+化,,,55,55,,,2
物理,11047,上海立信会计金融学院,205,547,84689,010,金融学,572,52776,572.0,,1,物,,,14,14,,,10
物理,11047,上海立信会计金融学院,205,547,84689,008,会计学,558,70080,558.0,,1,物,,,14,14,,,10
物理,11047,上海立信会计金融学院,205,547,84689,019,法学,558,70080,558.0,,1,物,,,14,14,,,10
物理,11047,上海立信会计金融学院,205,547,84689,011,工商管理,555,74107,555.0,,1,物,,,14,14,,,10
物理,11047,上海立信会计金融学院,205,547,84689,009,资产评估,553,76851,553.0,,1,物,,,14,14,,,10
物理,11047,上海立信会计金融学院,205,547,84689,017,电子商务,553,76851,553.0,,1,物,,,14,14,,,10
物理,11047,上海立信会计金融学院,205,547,84689,013,行政管理,552,78230,552.0,,1,物,,,14,14,,,10
物理,11047,上海立信会计金融学院,205,547,84689,018,精算学,550,81008,551.0,,3,物,,,14,14,,,10
物理,11047,上海立信会计金融学院,205,547,84689,012,国际经济与贸易,548,83879,548.0,,1,物,,,14,14,,,10
物理,11047,上海立信会计金融学院,205,547,84689,020,金融科技,547,85374,549.0,,3,物,,,14,14,,,10
物理,11047,上海立信会计金融学院,206,552,78661,014,应用统计学,555,74107,564.0,,2,物+化,,,6,6,,,3
物理,11047,上海立信会计金融学院,206,552,78661,015,计算机科学与技术,554,75466,560.0,,2,物+化,,,6,6,,,3
物理,11047,上海立信会计金融学院,206,552,78661,016,数据科学与大数据技术,552,78230,554.0,,2,物+化,,,6,6,,,3
物理,10404,华东交通大学,210,545,88055,038,英语,546,86139,547.0,,2,物,,,4,4,,,2
物理,10404,华东交通大学,210,545,88055,039,翻译,545,87669,553.0,,2,物,,,4,4,,,2
物理,10404,华东交通大学,211,547,84713,033,物流工程,561,65512,561.0,,1,物,,,9,9,,,6
物理,10404,华东交通大学,211,547,84713,036,数字经济,555,73432,555.0,,1,物,,,9,9,,,6
物理,10404,华东交通大学,211,547,84713,034,会计学,551,78908,559.0,,2,物,,,9,9,,,6
物理,10404,华东交通大学,211,547,84713,032,物流管理,548,83148,559.0,,2,物,,,9,9,,,6
物理,10404,华东交通大学,211,547,84713,040,法学,548,83148,548.0,,2,物,,,9,9,,,6
物理,10404,华东交通大学,211,547,84713,035,经济统计学,547,84618,547.0,,1,物,,,9,9,,,6
物理,10404,华东交通大学,212,530,111703,062,工程管理(中外合作办学),530,111220,536.0,,3,物,,中外合作,3,3,,中外合作,1
物理,10404,华东交通大学,213,550,81231,023,电气工程及其自动化,579,44795,592.0,,6,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,028,交通运输,577,46804,591.0,,5,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,025,轨道交通信号与控制,575,48988,592.0,,4,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,024,自动化,574,50080,577.0,,4,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,041,通信工程,567,58087,572.0,,4,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,019,机械电子工程,566,59357,578.0,,3,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,018,机械设计制造及其自动化,566,59357,577.0,,5,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,020,车辆工程,564,61839,574.0,,8,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,026,电子信息工程,562,64292,567.0,,3,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,030,铁道工程,561,65512,588.0,,6,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,029,交通工程,561,65512,572.0,,4,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,022,智能制造工程,561,65512,564.0,,4,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,031,测绘工程,561,65512,567.0,,2,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,037,光电信息科学与工程,560,66791,563.0,,2,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,049,通信工程,559,68130,567.0,,2,物+化,,ICT现代产业学院,107,107,,,30
物理,10404,华东交通大学,213,550,81231,021,测控技术与仪器,558,69415,560.0,,3,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,052,数据科学与大数据技术,557,70749,561.0,,2,物+化,,ICT现代产业学院,107,107,,,30
物理,10404,华东交通大学,213,550,81231,051,计算机科学与技术,556,72754,576.0,,2,物+化,,ICT现代产业学院,107,107,,,30
物理,10404,华东交通大学,213,550,81231,043,物联网工程,556,72754,557.0,,2,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,013,建筑环境与能源应用工程,556,72754,559.0,,4,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,011,土木工程,554,74786,563.0,,7,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,044,虚拟现实技术,553,76149,557.0,,2,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,012,土木工程,553,76149,555.0,,2,物+化,,培养智慧建维人才,107,107,,,30
物理,10404,华东交通大学,213,550,81231,017,智能建造,552,77556,557.0,,2,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,057,材料成型及控制工程,552,77556,557.0,,3,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,050,人工智能,552,77556,567.0,,2,物+化,,ICT现代产业学院,107,107,,,30
物理,10404,华东交通大学,213,550,81231,042,计算机科学与技术,551,78908,564.0,,3,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,027,建筑电气与智能化,550,80323,557.0,,4,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,014,给排水科学与工程,550,80323,557.0,,4,物+化,,,107,107,,,30
物理,10404,华东交通大学,213,550,81231,058,材料成型及控制工程,550,80323,552.0,,3,物+化,,“材料成型+信息计算”双学位,107,107,,,30
物理,10404,华东交通大学,214,545,88184,059,高分子材料与工程,548,83148,550.0,,2,物+化,,,7,7,,,3
物理,10404,华东交通大学,214,545,88184,060,高分子材料与工程,546,86139,547.0,,2,物+化,,“高分子材料+光电信息科学”双学位,7,7,,,3
物理,10404,华东交通大学,214,545,88184,015,环境工程,545,87669,548.0,,3,物+化,,,7,7,,,3
物理,10404,华东交通大学,217,543,91010,016,建筑学(5年),543,90718,545.0,,3,物,,,3,3,,,1
物理,10404,华东交通大学,218,553,76525,053,会计学,556,72754,558.0,,2,物,,培养国际会计人才,6,6,,,4
物理,10404,华东交通大学,218,553,76525,054,会计学,555,73432,558.0,,2,物,,培养ACCA人才,6,6,,,4
物理,10404,华东交通大学,218,553,76525,056,会计学,553,76149,553.0,,1,物,,培养CIMA人才,6,6,,,4
物理,10404,华东交通大学,218,553,76525,055,会计学,553,76149,553.0,,1,物,,培养CMA人才,6,6,,,4
物理,10404,华东交通大学,219,543,90766,067,金融学(中外联合培养),543,90718,545.0,,2,物,,,2,2,,中外联培,1
物理,10404,华东交通大学,220,562,64639,061,软件工程,569,55694,569.0,,2,物+化,,培养软件开发技术人才,14,14,,,5
物理,10404,华东交通大学,220,562,64639,048,软件工程,566,59357,574.0,,3,物+化,,培养铁道运输工程人才,14,14,,,5
物理,10404,华东交通大学,220,562,64639,047,软件工程,564,61839,566.0,,3,物+化,,培养轨道信号人才,14,14,,,5
物理,10404,华东交通大学,220,562,64639,045,软件工程,562,64292,564.0,,3,物+化,,培养道铁工程人才,14,14,,,5
物理,10404,华东交通大学,220,562,64639,046,软件工程,562,64292,564.0,,3,物+化,,培养桥梁工程人才,14,14,,,5
物理,10404,华东交通大学,221,546,86891,063,计算机科学与技术,554,74786,565.0,,4,物+化,,,16,16,,中外联培,4
物理,10404,华东交通大学,221,546,86891,065,人工智能(中外联合培养),549,81699,554.0,,4,物+化,,与英国切斯特大学“2+2”“3+1”联合培养(学生自愿出国，不出国仅获中方学位),16,16,,中外联培,4
物理,10404,华东交通大学,221,546,86891,064,软件工程,549,81699,553.0,,4,物+化,,,16,16,,中外联培,4
物理,10404,华东交通大学,221,546,86891,066,数据科学与大数据技术(中外联合培养),546,86139,549.0,,4,物+化,,与英国切斯特大学“2+2”“3+1”联合培养(学生自愿出国，不出国仅获中方学位),16,16,,中外联培,4
物理,10015,北京印刷学院,206,552,77981,009,机械工程(卓越工程师计划),552,78904,552.0,,1,物+化,,,1,1,,,1
物理,10015,北京印刷学院,207,543,91448,007,印刷工程(毕昇卓越班),566,60575,566.0,,1,物+化,,,5,5,,,3
物理,10015,北京印刷学院,207,543,91448,006,印刷工程,544,90713,545.0,,2,物+化,,,5,5,,,3
物理,10015,北京印刷学院,207,543,91448,008,包装工程,543,92214,548.0,,2,物+化,,智能包装,5,5,,,3
物理,10496,武汉轻工大学,210,497,169470,010,工程管理(中外合作办学),497,170263,539.0,,6,物,,中外合作,6,6,,中外合作,1
